,neighborhood,latitude,longitude,name,categories
2979,Flamengo,-2293089,-43177448,RolÃ©,Various Restaurants
2980,Laranjeiras,-22934107,-43180536,Boteco do Seu DodÃ´,Various Restaurants
2981,Flamengo,-22934916,-43176948,Senhor Ca. BistrÃ´,Various Restaurants
2982,Flamengo,-22939919,-43177099,Brasinha,Various Restaurants
2983,Flamengo,-22928066,-43171489,Breakz,Various Restaurants
2984,Flamengo,-22936722,-43175768,Lanchonete Bel Rio,Various Restaurants
2985,Flamengo,-22934192,-43175708,Oklahoma Restaurante,Various Restaurants
2986,Flamengo,-2293456,-43175715,Big Bi Lanches,Various Restaurants
2987,Flamengo,-22934114,-43176365,Bottega 73 ArmazÃ©m & BistrÃ´,Various Restaurants
2988,Flamengo,-22937057,-43177658,Casa do PÃ£o,Various Restaurants
2989,Flamengo,-22934638,-4317691,Rio Tap Beer House,Various Restaurants
2990,Gávea,-22982042,-43238078,Confeitaria Lorena,Various Restaurants
2991,Gávea,-22979521,-43232497,Bar Nossa Senhora do Carmo,Various Restaurants
2992,Gávea,-22980337,-4323331,California Coffee,Various Restaurants
2993,Gávea,-22978346,-43233975,YogoCream,Various Restaurants
2994,Gávea,-22978741,-43230722,AÃ§ai Sarado,Various Restaurants
2995,Gávea,-22978021,-43233026,Padaria - Marques de SÃ£o Vicente,Various Restaurants
2996,Gávea,-22975696,-43234978,Violeta CafÃ©,Various Restaurants
2997,Gávea,-22979232,-43231361,Barracas de Comida Em Frente A Puc,Various Restaurants
2998,Gávea,-22977702,-43233144,Padaria e Confeitaria CaiÃ§aras,Various Restaurants
2999,Gávea,-22978859,-43231101,Corredor GastronÃ´mico - PUC-RIO,Various Restaurants
3000,Gávea,-22986121,-43244575,Mirante Rocinha,Various Restaurants
3001,Gávea,-22977286,-43231473,Bar depÃ³sito,Various Restaurants
3002,Gávea,-22980035,-43230231,Quentinha da Joaninha,Various Restaurants
3003,Gávea,-22978519,-43230779,Quiosque das Tias (Quiosque Brasa Forte),Various Restaurants
3004,Gávea,-22978899,-43230263,Tio Ruy,Various Restaurants
3005,Gávea,-22978346,-43233975,Na Medida,Various Restaurants
3006,Gávea,-22979169,-43230042,Cocadine,Various Restaurants
3007,Gávea,-22978363,-43229395,Hot Dog,Various Restaurants
3008,Gávea,-22978724,-43230157,Astro Bar,Various Restaurants
3009,Gávea,-22982048,-43237827,CafÃ© e Bar Polux Lorena,Various Restaurants
3010,Gávea,-22983041,-43238604,"Seixas, MÃ¡rio J R - GÃ¡vea",Various Restaurants
3011,Gávea,-22978785,-43234111,Couve-Flor,Various Restaurants
3012,Gávea,-22978785,-43234111,Restaurante Gourmet do Campos,Various Restaurants
3013,Gávea,-22978725,-43233984,Waffle Store Shopping da Gavea,Various Restaurants
3014,Gávea,-22986014,-43234723,A. G. Martins Cantina,Various Restaurants
3015,Gávea,-22975608,-43235979,CafÃ© CafÃ©,Various Restaurants
3016,Gávea,-22978835,-4322947,Espaco Infinito Restaurante e Bar Ltda ME,Various Restaurants
3017,Gávea,-22978838,-43229344,00 Cozinha ContemporÃ¢nea,Various Restaurants
3018,Glória,-22917123,-43177308,Panka,Various Restaurants
3019,Centro,-22919965,-43169723,Corrientes 348,Various Restaurants
3020,Flamengo,-22913815,-43172713,Laguiole,Various Restaurants
3021,Centro,-22911627,-43176801,Kopenhagen,Various Restaurants
3022,Lapa,-22915894,-43177091,Beco do Rato,Various Restaurants
3023,Lapa,-22912935,-43180345,Circo Voador,Various Restaurants
3024,Centro,-22914532,-43166582,Vamo,Various Restaurants
3025,Centro,-22915146,-43179206,Os Ximenes,Various Restaurants
3026,Centro,-22914535,-43166457,Xian,Various Restaurants
3027,Centro,-22924313,-43175849,Bar do ZÃ©,Various Restaurants
3028,Centro,-22913851,-43167256,Starbucks,Various Restaurants
3029,Centro,-22912913,-43179905,Arcos da Lapa,Various Restaurants
3030,Centro,-22912498,-4316691,Starbucks,Various Restaurants
3031,Glória,-22913248,-43171257,Vivo Rio,Various Restaurants
3032,Centro,-22911651,-43175798,Starbucks,Various Restaurants
3033,Centro,-22914703,-43179195,CortiÃ§o Carioca Restaurante,Various Restaurants
3034,Centro,-22914104,-43181753,Os Ximenes,Various Restaurants
3035,Centro,-22912582,-4317789,Me Gusta Gourmet,Various Restaurants
3036,Centro,-22921257,-43180481,Boteco PÃ© de Santa,Various Restaurants
3037,Centro,-22911145,-43177103,Senador Restaurante,Various Restaurants
3038,Centro,-22909978,-43176887,Bar do Elias,Various Restaurants
3039,Centro,-22913235,-43180881,Bar Sarau Rio,Various Restaurants
3040,Centro,-2291335,-43181484,Bar da Lapa,Various Restaurants
3041,Lapa,-22913097,-43181478,Boteco Belmonte,Various Restaurants
3042,Centro,-22913453,-43181173,Booze Bar,Various Restaurants
3043,Centro,-22913673,-43179923,Lapa Irish Pub,Various Restaurants
3044,Centro,-22910768,-43176969,Galeto Monte Gordo,Various Restaurants
3045,Lapa,-22913432,-43180733,Leviano Bar,Various Restaurants
3046,Centro,-22913851,-43167256,McDonald's,Various Restaurants
3047,Centro,-22912941,-43177459,Lanchonete Tic Tac,Various Restaurants
3048,Centro,-22911033,-43173838,Razzi,Various Restaurants
3049,Centro,-22913073,-43181164,Arco Ãris da Lapa,Various Restaurants
3050,Flamengo,-22919534,-43177115,MegaMatte,Various Restaurants
3051,Flamengo,-22912694,-43177203,McDonald's,Various Restaurants
3052,Centro,-22910277,-4317633,Amarelinho,Various Restaurants
3053,Glória,-22914016,-43178802,Alto Lapa,Various Restaurants
3054,Centro,-22915629,-43177586,Princesa da Lapa,Various Restaurants
3055,Centro,-2291191,-43178188,Castelograma,Various Restaurants
3056,Botafogo,-22954731,-43196711,Domenica Pizzaria Artesanal,Various Restaurants
3057,Botafogo,-2295543,-43196602,Joaquina Bar e Restaurante,Various Restaurants
3058,Botafogo,-22953641,-43195995,Cake & Co,Various Restaurants
3059,Botafogo,-22956701,-43195064,Lima Cocina Peruana,Various Restaurants
3060,Humaitá,-22957884,-43195845,Meza Bar,Various Restaurants
3061,Botafogo,-22957523,-43193767,Audio Rebel,Various Restaurants
3062,Botafogo,-2295336,-431958,IrajÃ¡ GastrÃ´,Various Restaurants
3063,Humaitá,-22958209,-43199429,PanificaÃ§Ã£o UniÃ£o,Various Restaurants
3064,Botafogo,-22953689,-43195306,Jungle Garden Pub,Various Restaurants
3065,Botafogo,-22955662,-43192217,Galeto Sat s Botafogo,Various Restaurants
3066,Botafogo,-2295381,-43192925,Narreal Brewhouse,Various Restaurants
3067,Botafogo,-22954632,-43192945,Restaurante Adriano,Various Restaurants
3068,Humaitá,-2295845,-43197302,Restaurante Ã€ Mineira,Various Restaurants
3069,Jardim Botânico,-22960777,-43207081,PanificaÃ§Ã£o Lagoa,Various Restaurants
3070,Botafogo,-22953014,-43195729,Coltivi,Various Restaurants
3071,Botafogo,-22952407,-4319227,Tortin,Various Restaurants
3072,Humaitá,-2295402,-43197321,Palhinha,Various Restaurants
3073,Botafogo,-22954511,-43192691,Confeitaria Imperial,Various Restaurants
3074,Botafogo,-2296181,-43206227,Didier Restaurante,Various Restaurants
3075,Botafogo,-22952334,-43192451,Be+Co Gastronomia,Various Restaurants
3076,Botafogo,-22954591,-43197006,Manekineko,Various Restaurants
3077,Botafogo,-22956117,-43193043,Botequim,Various Restaurants
3078,Botafogo,-22954637,-43197099,Farinha Pura ExperiÃªncia,Various Restaurants
3079,Botafogo,-22954897,-43193767,Chocolates Brasil Cacau,Various Restaurants
3080,Botafogo,-22954761,-43196775,Pizza Park,Various Restaurants
3081,Humaitá,-229563,-43198568,CafÃ© e Bar Boa Pinga,Various Restaurants
3082,Botafogo,-22957906,-43194968,Virando A Mesa Restaurante,Various Restaurants
3083,Botafogo,-22954255,-4319281,Choperia ItÃº,Various Restaurants
3084,Botafogo,-22955599,-43192215,ÃŠtta,Various Restaurants
3085,Humaitá,-22955457,-43196791,Harad Chopperia Ãrabe,Various Restaurants
3086,Humaitá,-22954731,-43196711,AcarajÃ© do Baiano,Various Restaurants
3087,Humaitá,-22955592,-43196418,Bolos da CecÃ­lia,Various Restaurants
3088,Humaitá,-22956031,-4319649,Nema,Various Restaurants
3089,Humaitá,-22954761,-43196775,EspÃ­rito do Chopp,Various Restaurants
3090,Humaitá,-22959161,-43200644,Forneria Carioca,Various Restaurants
3091,Botafogo,-22954192,-43195444,Le Terroir,Various Restaurants
3092,Botafogo,-22953409,-43195111,Romange LÃ¡ e KÃ¡,Various Restaurants
3093,Botafogo,-22957598,-43195901,Boleia,Various Restaurants
3094,Botafogo,-22955069,-4319486,The Coffee.,Various Restaurants
3095,Botafogo,-22957162,-4319564,El Chaco Parrilla,Various Restaurants
3096,Humaitá,-22957827,-43199545,Pizzaria Al Capone,Various Restaurants
3097,Botafogo,-22954611,-43193823,Sorvete Italia,Various Restaurants
3098,Botafogo,-22954614,-43193697,Yogofresh,Various Restaurants
3099,Botafogo,-22958505,-43193727,Bar SÃ£o GerÃ´nimo,Various Restaurants
3100,Ipanema,-22984558,-43202254,Vero Gelato Pizza e CafÃ©,Various Restaurants
3101,Ipanema,-22983182,-43201594,Satyricon,Various Restaurants
3102,Ipanema,-22983471,-43201413,Delirium CafÃ©,Various Restaurants
3103,Ipanema,-22984305,-43200931,Starbucks,Various Restaurants
3104,Ipanema,-22984296,-43201307,Megamatte Ipanema 2,Various Restaurants
3105,Ipanema,-22985506,-43204912,ZazÃ¡ BistrÃ´ Tropical,Various Restaurants
3106,Ipanema,-2298351,-432011,New Natural,Various Restaurants
3107,Ipanema,-22983663,-43202609,Nema,Various Restaurants
3108,Ipanema,-22983001,-43205165,Oia Cozinha Mediterranea,Various Restaurants
3109,Ipanema,-22984848,-43196803,Mercearia da PraÃ§a,Various Restaurants
3110,Ipanema,-22982369,-43202515,CafÃ© e Bar Cantinho de Ipanema,Various Restaurants
3111,Ipanema,-22985265,-43203087,Garota de Ipanema,Various Restaurants
3112,Ipanema,-22985478,-43207358,QuitÃ©ria Restaurante,Various Restaurants
3113,Ipanema,-22985254,-43200953,Balada Mix,Various Restaurants
3114,Ipanema,-2298431,-43207267,EmpÃ³rio Jardim - Ipanema,Various Restaurants
3115,Ipanema,-22983551,-43207249,Nosso,Various Restaurants
3116,Ipanema,-22985007,-43196744,Le pule,Various Restaurants
3117,Ipanema,-22984286,-43206953,Polis Sucos,Various Restaurants
3118,Ipanema,-2298493,-43209101,DelÃ­rio Tropical,Various Restaurants
3119,Ipanema,-22986196,-43198592,B. de Burger,Various Restaurants
3120,Ipanema,-22985968,-431989,Galeria CafÃ©,Various Restaurants
3121,Ipanema,-22983343,-43209314,Via Sete,Various Restaurants
3122,Ipanema,-2298256,-43208982,Lâ€™Atelier Mimolette,Various Restaurants
3123,Ipanema,-22983193,-43207679,Gula Gula Ipanema,Various Restaurants
3124,Ipanema,-22981034,-43206687,Rancho Portugues Rio,Various Restaurants
3125,Ipanema,-22980038,-43203401,Bar Lagoa,Various Restaurants
3126,Ipanema,-22982175,-43209223,La Carioca,Various Restaurants
3127,Ipanema,-22984459,-43198488,Churrascaria CarretÃ£o-Ipanema,Various Restaurants
3128,Ipanema,-22983728,-43211707,La Fruteria,Various Restaurants
3129,Ipanema,-22987989,-43193804,Arp,Various Restaurants
3130,Ipanema,-22982789,-43209991,Bazzar,Various Restaurants
3131,Ipanema,-22982416,-43207096,Maria e o Boi,Various Restaurants
3132,Ipanema,-22985817,-43198583,Bar do AdÃ£o - Ipanema,Various Restaurants
3133,Ipanema,-22984773,-43209035,Fresh & Good,Various Restaurants
3134,Ipanema,-22984258,-43209399,Momo Gelato,Various Restaurants
3135,Ipanema,-22983773,-43211144,Pato com Laranja,Various Restaurants
3136,Ipanema,-22985005,-43207284,EmpÃ³rio,Various Restaurants
3137,Ipanema,-22983743,-4321108,Bacio di Latte,Various Restaurants
3138,Lagoa,-22978994,-43200804,Padaria Santa Marta,Various Restaurants
3139,Ipanema,-22986485,-43200752,Boteco Belmonte,Various Restaurants
3140,Gávea,-22974115,-43227161,Braseiro da GÃ¡vea,Various Restaurants
3141,Gávea,-22973883,-43227594,Guimas,Various Restaurants
3142,Jardim Botânico,-22965168,-43226884,JojÃ´ CafÃ© BistrÃ´,Various Restaurants
3143,Gávea,-22973862,-43227155,Brewteco,Various Restaurants
3144,Jardim Botânico,-22970557,-43222559,Rubaiyat Rio,Various Restaurants
3145,Gávea,-22971433,-43222956,Maguje,Various Restaurants
3146,Gávea,-2297472,-43226987,Porto di Vino,Various Restaurants
3147,Gávea,-22974115,-43227161,Baixo GÃ¡vea,Various Restaurants
3148,Gávea,-22973869,-43224269,Inverso Gavea,Various Restaurants
3149,Gávea,-2297503,-43227246,Talho CafÃ©,Various Restaurants
3150,Gávea,-22965679,-43220184,Grado Restaurante,Various Restaurants
3151,Jardim Botânico,-22966146,-43220509,Ella Pizzaria,Various Restaurants
3152,Jardim Botânico,-22971117,-43222949,Casa Camolese,Various Restaurants
3153,Jardim Botânico,-22971547,-43223461,Jack Daniel's Rock Bar,Various Restaurants
3154,Gávea,-22975478,-43228323,Amelie Creperie,Various Restaurants
3155,Jardim Botânico,-22966049,-43229665,Mercato Del Pane,Various Restaurants
3156,Jardim Botânico,-22974398,-4322723,Haz,Various Restaurants
3157,Jardim Botânico,-22965577,-43220495,Restaurant Sud Passaro Verde,Various Restaurants
3158,Jardim Botânico,-22965372,-432198,Escama,Various Restaurants
3159,Jardim Botânico,-22965059,-43219667,Bingo,Various Restaurants
3160,Gávea,-22974783,-43226989,Garota da GÃ¡vea,Various Restaurants
3161,Gávea,-22975163,-43226998,Bacalhau do Rei,Various Restaurants
3162,Gávea,-22966236,-43219382,Panetto Esperienza,Various Restaurants
3163,Jardim Botânico,-22965212,-43222494,PanificaÃ§Ã£o SÃ©culo XX,Various Restaurants
3164,Gávea,-22966049,-43229665,Padaria Horto Florestal,Various Restaurants
3165,Gávea,-22975319,-43228382,Beluga,Various Restaurants
3166,Gávea,-22964669,-43222669,Estreito Bar & Vinhos,Various Restaurants
3167,Gávea,-22969354,-43234261,Mercato del Pane,Various Restaurants
3168,Gávea,-22975219,-43228567,Burger King,Various Restaurants
3169,Gávea,-22975635,-43228389,O Melhor Bolo de Chocolate do Mundo,Various Restaurants
3170,Jardim Botânico,-22974241,-43227164,Dumont Arte Bar,Various Restaurants
3171,Gávea,-22974633,-43226671,Panetto Esperienza,Various Restaurants
3172,Jardim Botânico,-22964636,-43222731,Toquinho Lanches Ltda,Various Restaurants
3173,Centro,-22974382,-43225132,Mandarim,Various Restaurants
3174,Centro,-22964938,-43222048,Super Mate - SaudÃ¡vel e Natural,Various Restaurants
3175,Centro,-22964395,-43222223,Fiorino - Lanchonete Itinerante,Various Restaurants
3176,Gávea,-22975541,-43228324,Geneal,Various Restaurants
3177,Jardim Botânico,-22961704,-43207981,BrÃ¡z,Various Restaurants
3178,Lagoa,-22962656,-43207879,Mr. Lam,Various Restaurants
3179,Lagoa,-22961132,-43206776,Olympe,Various Restaurants
3180,Jardim Botânico,-22961737,-43207919,La Carioca Cevicheria,Various Restaurants
3181,Lagoa,-22965509,-43202426,PanificaÃ§Ã£o Santa Marta,Various Restaurants
3182,Lagoa,-22961936,-43207548,Gula Gula Jardim BotÃ¢nico,Various Restaurants
3183,Copacabana,-22964583,-43194939,Bar do Bahiano,Various Restaurants
3184,Copacabana,-2296181,-43206227,Didier Restaurante,Various Restaurants
3185,Botafogo,-22957116,-43196203,Caravelas do Visconde,Various Restaurants
3186,Humaitá,-2295543,-43196602,Bar do Rock,Various Restaurants
3187,Lagoa,-22962018,-43202845,Feira Santa Margarida,Various Restaurants
3188,Lagoa,-22964241,-43202521,Urukum,Various Restaurants
3189,Lagoa,-22960227,-43201045,QG Empurra Mas NÃ£o Tudo,Various Restaurants
3190,Lagoa,-22965078,-43203232,Samba do ZÃ©,Various Restaurants
3191,Jardim Botânico,-22960518,-43204691,ASA AÃ§aÃ­,Various Restaurants
3192,Jardim Botânico,-22960972,-43206835,Eleven Rio,Various Restaurants
3193,Jardim Botânico,-22959161,-43200644,Forneria Carioca,Various Restaurants
3194,Jardim Botânico,-22960792,-43206454,Bar Laranjinha,Various Restaurants
3195,Jardim Botânico,-22960582,-43206682,Pastel do AmigÃ£o,Various Restaurants
3196,Ipanema,-22966912,-43203275,Bob's,Various Restaurants
3197,Jardim Botânico,-22961653,-43207478,Bento Sushi,Various Restaurants
3198,Leblon,-22962713,-43208072,Bar da Tia Shenia,Various Restaurants
3199,Lagoa,-22961388,-43207974,Senhora Pizza,Various Restaurants
3200,Leblon,-22958477,-43198808,CafÃ© Hum,Various Restaurants
3201,Humaitá,-22957598,-43195901,Boleia,Various Restaurants
3202,Humaitá,-22962962,-43210897,Point do coco gelado,Various Restaurants
3203,Copacabana,-22964592,-43193245,Padaria Mirante,Various Restaurants
3204,Lagoa,-22964316,-43203339,Rede Cruzada,Various Restaurants
3205,Lagoa,-22960458,-43204564,Le Sommelier,Various Restaurants
3206,Lagoa,-22960545,-4320488,Fz - Lagoa Cafe e Lanchonete - - Lagoa,Various Restaurants
3207,Jardim Botânico,-22960671,-432062,Bibi sucos - jardim botÃ¢nico,Various Restaurants
3208,Laranjeiras,-22936149,-43185101,SalÃ£o Nobre Fluminense,Various Restaurants
3209,Laranjeiras,-22936351,-43189874,MaÃ¨ Noi,Various Restaurants
3210,Laranjeiras,-22936185,-43190183,Tasca do Edgar,Various Restaurants
3211,Laranjeiras,-22938056,-43188723,ArmazÃ©m CardosÃ£o,Various Restaurants
3212,Laranjeiras,-22936375,-43184919,Bar dos Guerreiros,Various Restaurants
3213,Laranjeiras,-2293555,-43188976,Boteco Sonho Lindo,Various Restaurants
3214,Laranjeiras,-22932022,-43181678,Confeitaria Itajai,Various Restaurants
3215,Laranjeiras,-22929998,-4318163,Varandas da Ilha,Various Restaurants
3216,Laranjeiras,-2293783,-43190223,Honesto Bar,Various Restaurants
3217,Laranjeiras,-22937257,-4318562,Bar do TÃªnis,Various Restaurants
3218,Laranjeiras,-22935388,-43188945,WishaWich,Various Restaurants
3219,Laranjeiras,-22934426,-43187005,Mercadez,Various Restaurants
3220,Laranjeiras,-2293573,-43189357,Toca do Juca,Various Restaurants
3221,Laranjeiras,-22932438,-43182817,Churrascaria GaÃºcha,Various Restaurants
3222,Laranjeiras,-22936562,-43190318,Confeitaria Lamego,Various Restaurants
3223,Laranjeiras,-22936565,-43184923,Restaurante e Petiscos Tricolor 41,Various Restaurants
3224,Laranjeiras,-22935677,-4318371,Covil EtÃ­lico,Various Restaurants
3225,Laranjeiras,-22934457,-43180482,ImpÃ©rio da PraÃ§a,Various Restaurants
3226,Laranjeiras,-22938655,-43191434,DogÃ£o das Laranjeiras,Various Restaurants
3227,Laranjeiras,-22936135,-43180459,Pastel e Caldo de Cana do Bigode,Various Restaurants
3228,Laranjeiras,-2293376,-43180195,Casa MilÃ ,Various Restaurants
3229,Catete,-22931513,-43179157,Brasa Grill,Various Restaurants
3230,Laranjeiras,-22930473,-43179653,Dim Sum Rio é»žå¿ƒ,Various Restaurants
3231,Cosme Velho,-22926032,-43191196,The Green,Various Restaurants
3232,Leblon,-22984154,-43224076,Confeitaria Kurt,Various Restaurants
3233,Leblon,-22982438,-43225729,Boteco Belmonte,Various Restaurants
